epoch,steps,syncs,accuracy,loss,time,exper_id
1,234,234,0.9878000020980836,0.0406145676970481,84.28949189186096,0
2,468,468,0.9914000034332277,0.0289592593908309,165.44541954994202,0
3,702,702,0.9896000027656556,0.0321723632514476,246.15655708312988,0
4,937,937,0.9936000108718872,0.0222655571997165,327.3519697189331,0
5,1171,1171,0.9936000108718872,0.0230820327997207,408.4620838165283,0
6,1405,1405,0.9937000274658204,0.0207051876932382,490.3670241832733,0
7,1639,1639,0.9943000078201294,0.0206415504217147,572.3086843490601,0
8,1874,1874,0.9921000003814696,0.0283408425748348,653.8930060863495,0
9,2108,2108,0.9944999814033508,0.0200718380510807,735.7141280174255,0
10,2342,2342,0.9943000078201294,0.0213808938860893,817.1622095108032,0
1,234,51,0.9853000044822692,0.0449311286211013,84.40106558799744,1
2,468,93,0.9919000267982484,0.0266211982816457,166.9198715686798,1
3,702,133,0.9937999844551086,0.0215579904615879,248.34053421020508,1
4,937,170,0.9929999709129332,0.0256043784320354,330.1803328990936,1
5,1171,208,0.9929999709129332,0.0233610682189464,411.2537529468536,1
6,1405,246,0.9947999715805054,0.0175712089985609,493.1054892539978,1
7,1639,282,0.9943000078201294,0.0235697943717241,574.4652137756348,1
8,1874,321,0.9940999746322632,0.0222004074603319,656.5599212646484,1
9,2108,358,0.993399977684021,0.0230306051671504,738.3733661174774,1
10,2342,398,0.9929999709129332,0.0319030135869979,819.7980079650879,1
1,234,234,0.9821000099182128,0.0546443127095699,83.29986119270325,2
2,468,468,0.9889000058174132,0.0360956601798534,164.04292845726013,2
3,702,702,0.9925000071525574,0.0236262083053588,245.2857699394226,2
4,937,937,0.9930999875068665,0.0208141114562749,326.9969925880432,2
5,1171,1171,0.993399977684021,0.0192627217620611,407.96793699264526,2
6,1405,1405,0.992799997329712,0.0247444603592157,488.8670961856842,2
7,1639,1639,0.9921000003814696,0.030557531863451,569.6351413726807,2
8,1874,1874,0.993499994277954,0.0191411823034286,650.8845977783203,2
9,2108,2108,0.9929999709129332,0.0263805519789457,731.6339700222015,2
10,2342,2342,0.9932000041007996,0.0223259832710027,812.1157875061035,2
1,234,52,0.9869999885559082,0.0399365462362766,84.68313694000244,3
2,468,93,0.9923999905586244,0.0246184691786766,167.29077768325806,3
3,702,132,0.9930999875068665,0.0208657439798116,249.1138162612915,3
4,937,171,0.9944999814033508,0.0179594811052083,330.5451002120972,3
5,1171,210,0.9944000244140624,0.0194228719919919,411.9911406040192,3
6,1405,249,0.9944000244140624,0.0195365212857723,492.89443016052246,3
7,1639,284,0.9937999844551086,0.0204314533621072,574.2808725833893,3
8,1874,325,0.9929999709129332,0.0257275179028511,655.939031124115,3
9,2108,365,0.9944999814033508,0.0195839758962392,737.3948466777802,3
10,2342,404,0.994700014591217,0.0210797954350709,819.116286277771,3
1,234,234,0.9764000177383424,0.0792050212621688,83.3073263168335,4
2,468,468,0.988099992275238,0.0431197881698608,164.589684009552,4
3,702,702,0.9914000034332277,0.0288883782923221,246.1650390625,4
4,937,937,0.9904000163078308,0.0318060852587223,327.36805033683777,4
5,1171,1171,0.993399977684021,0.0236619617789983,408.54174637794495,4
6,1405,1405,0.9930999875068665,0.0245053432881832,490.0698752403259,4
7,1639,1639,0.9941999912261964,0.0181246604770421,571.4147746562958,4
8,1874,1874,0.9925000071525574,0.0277969576418399,652.9452550411224,4
9,2108,2108,0.9937999844551086,0.020563069730997,734.2605350017548,4
10,2342,2342,0.9947999715805054,0.0189347006380558,816.2131323814392,4
1,234,54,0.9832000136375428,0.0537117049098014,84.59541821479797,5
2,468,96,0.9905999898910522,0.0309553444385528,167.25208377838135,5
3,702,136,0.9926999807357788,0.0221224892884492,249.20577716827395,5
4,937,174,0.9930999875068665,0.0207058154046535,331.0859360694885,5
5,1171,211,0.9940999746322632,0.0185105949640274,412.8212206363678,5
6,1405,252,0.9937999844551086,0.0236219931393861,494.5771527290344,5
7,1639,293,0.9947999715805054,0.0215578805655241,576.5835807323456,5
8,1874,336,0.9939000010490416,0.0237376075237989,658.9577043056488,5
9,2108,372,0.9936000108718872,0.0206071101129055,740.3746936321259,5
10,2342,410,0.9944000244140624,0.0239195544272661,821.9177289009094,5
1,58,58,0.4232000112533569,1.650148868560791,25.11783623695373,6
2,116,116,0.7506999969482422,0.684503436088562,47.73245906829834,6
3,175,175,0.9463000297546388,0.1866568773984909,70.82117176055908,6
4,233,233,0.9692999720573424,0.0963268876075744,93.630517244339,6
5,291,291,0.9763000011444092,0.0771498158574104,116.05093669891356,6
6,350,350,0.9818999767303468,0.0580715499818325,139.77405261993408,6
7,408,408,0.9829999804496764,0.0505985952913761,162.58653450012207,6
8,466,466,0.9850999712944032,0.0444145463407039,185.206081867218,6
9,525,525,0.9866999983787536,0.0406747423112392,208.27228474617004,6
10,583,583,0.9879000186920166,0.0395012609660625,230.90733170509336,6
1,78,78,0.1027999967336654,2.301229953765869,32.27879810333252,7
2,156,156,0.8554999828338623,0.4525041878223419,62.59372544288635,7
3,234,234,0.955900013446808,0.1395689696073532,93.12607884407043,7
4,312,312,0.9724000096321106,0.0897844433784484,123.42676091194151,7
5,390,390,0.9789999723434448,0.0696364641189575,153.95028805732727,7
6,468,468,0.9800999760627748,0.0607352182269096,184.50041842460632,7
7,546,546,0.9822999835014344,0.0511207990348339,215.1084532737732,7
8,624,624,0.984499990940094,0.0456700176000595,245.7167596817017,7
9,703,703,0.9846000075340272,0.0509869903326034,276.542320728302,7
10,781,781,0.9882000088691713,0.0378071703016757,306.9813919067383,7
1,234,234,0.9832000136375428,0.05297577008605,82.6741533279419,8
2,468,468,0.9905999898910522,0.030011523514986,163.19279170036316,8
3,702,702,0.9919999837875366,0.0264504700899124,244.0656020641327,8
4,937,937,0.9923999905586244,0.0245740693062543,325.4822700023651,8
5,1171,1171,0.9937000274658204,0.0218313336372375,406.48687624931335,8
6,1405,1405,0.9940000176429749,0.0191755089908838,487.2371115684509,8
7,1639,1639,0.9929999709129332,0.0236202105879783,568.612401008606,8
8,1874,1874,0.9922000169754028,0.0259254332631826,650.1573379039764,8
9,2108,2108,0.9943000078201294,0.0196739230304956,730.9665770530701,8
10,2342,2342,0.9923999905586244,0.027014659717679,812.3370132446289,8
1,58,19,0.96069997549057,0.1259353905916214,29.018510103225708,9
2,116,31,0.9847999811172484,0.0501261129975318,54.26693511009216,9
3,175,43,0.9873999953269958,0.044082123786211,78.84042763710022,9
4,233,55,0.9923999905586244,0.0264997407793998,103.22855567932127,9
5,291,66,0.9922999739646912,0.0231411438435316,127.49027681350708,9
6,350,77,0.991100013256073,0.0301353875547647,152.08163905143738,9
7,408,89,0.9901999831199646,0.0307099483907222,176.53887033462524,9
8,466,101,0.991699993610382,0.0251013450324535,200.9781978130341,9
9,525,112,0.9940000176429749,0.0191703792661428,225.4476833343506,9
10,583,121,0.9937999844551086,0.0224571339786052,249.0182719230652,9
1,78,22,0.95770001411438,0.1303827911615371,36.53696417808533,10
2,156,37,0.9850999712944032,0.0479757376015186,69.16826367378235,10
3,234,51,0.9853000044822692,0.0477131977677345,100.7685613632202,10
4,312,66,0.9879999756813048,0.0378678031265735,132.56395149230957,10
5,390,82,0.9919999837875366,0.0234820395708084,164.65644812583923,10
6,468,96,0.992900013923645,0.0229956377297639,196.31380438804624,10
7,546,111,0.9940999746322632,0.0181632433086633,228.364013671875,10
8,624,124,0.9929999709129332,0.0225153993815183,259.65238904953003,10
9,703,139,0.9929999709129332,0.0194390937685966,292.1011366844177,10
10,781,153,0.9922999739646912,0.0232583191245794,323.8318691253662,10
1,58,58,0.1027999967336654,2.3024253845214844,24.537269115448,11
2,116,116,0.1134999990463256,2.3017027378082275,47.33738541603088,11
3,175,175,0.5177000164985657,1.3838568925857544,70.58621096611023,11
4,233,233,0.8101999759674072,0.5239195823669434,93.3230357170105,11
5,291,291,0.9502000212669371,0.1596079617738723,116.27998900413512,11
6,350,350,0.9725000262260436,0.0860905051231384,139.17195916175842,11
7,408,408,0.975600004196167,0.0806753262877464,161.7957980632782,11
8,466,466,0.9825000166893004,0.0527122877538204,184.31081771850583,11
9,525,525,0.9848999977111816,0.0468531474471092,207.69762349128723,11
10,583,583,0.9868999719619752,0.0381747893989086,230.4853413105011,11
1,78,78,0.7055000066757202,0.8320693373680115,31.70684814453125,12
2,156,156,0.8590999841690063,0.4466807544231415,61.90190315246582,12
3,234,234,0.9487000107765198,0.1604077816009521,92.5401165485382,12
4,312,312,0.9685999751091005,0.0977036654949188,123.03465032577516,12
5,390,390,0.9749000072479248,0.0720847249031066,153.48353791236875,12
6,468,468,0.9807000160217284,0.0595127381384372,184.1258373260498,12
7,546,546,0.9833999872207642,0.0503316298127174,214.06806445121765,12
8,624,624,0.9854000210762024,0.042444422841072,244.31211948394773,12
9,703,703,0.9879999756813048,0.0378714315593242,274.94082140922546,12
10,781,781,0.987600028514862,0.037667691707611,305.2477602958679,12
1,58,18,0.965399980545044,0.1109852567315101,28.868746519088745,13
2,116,30,0.984499990940094,0.0474924333393573,54.14761447906494,13
3,175,41,0.9854000210762024,0.047901477664709,78.61246681213379,13
4,233,53,0.991100013256073,0.027168121188879,102.91373062133788,13
5,291,64,0.9884999990463256,0.0342644974589347,126.99316668510436,13
6,350,77,0.9921000003814696,0.023017069324851,152.08970427513125,13
7,408,88,0.992900013923645,0.0266495458781719,176.22849702835083,13
8,466,100,0.9939000010490416,0.0213060919195413,200.63026523590088,13
9,525,111,0.993399977684021,0.021639859303832,225.06075263023376,13
10,583,121,0.991100013256073,0.0303854681551456,248.91723084449768,13
1,234,55,0.9894999861717224,0.0355299599468708,85.27907085418701,14
2,468,98,0.9919000267982484,0.0231427680701017,168.8270206451416,14
3,702,139,0.9914000034332277,0.0249320399016141,251.06527400016785,14
4,937,178,0.9933000206947328,0.0238244142383337,333.80901193618774,14
5,1171,216,0.9908000230789183,0.0284652169793844,415.9654903411865,14
6,1405,255,0.994599997997284,0.018764566630125,498.06217217445374,14
7,1639,293,0.9943000078201294,0.0179743263870477,580.0553290843964,14
8,1874,332,0.9922000169754028,0.0246960613876581,662.6444613933563,14
9,2108,373,0.9929999709129332,0.025062121450901,745.026205778122,14
10,2342,410,0.9936000108718872,0.0261515900492668,826.9942617416382,14
1,78,23,0.9757999777793884,0.0788540318608284,36.9562029838562,15
2,156,38,0.982699990272522,0.0524269044399261,69.72830557823181,15
3,234,54,0.989799976348877,0.0311330743134021,101.9343433380127,15
4,312,69,0.9904000163078308,0.0315513536334037,133.78721022605896,15
5,390,84,0.9919000267982484,0.02433124743402,165.8091037273407,15
6,468,100,0.992900013923645,0.0219233389943838,197.9616732597351,15
7,546,114,0.9936000108718872,0.0193992331624031,229.7897937297821,15
8,624,128,0.9939000010490416,0.0228294860571622,261.3349447250366,15
9,703,143,0.991100013256073,0.0307346060872077,293.5303952693939,15
10,781,158,0.9933000206947328,0.0229478366672992,325.4615230560303,15
1,78,78,0.6191999912261963,1.0167244672775269,31.932700157165527,17
2,156,156,0.9488999843597412,0.1621067374944687,62.32960343360901,17
3,234,234,0.9668999910354614,0.1003817841410636,92.83957171440125,17
4,312,312,0.981599986553192,0.0575771257281303,123.4122395515442,17
5,390,390,0.984499990940094,0.051367413252592,153.77139735221863,17
6,468,468,0.9878000020980836,0.0387157313525676,184.0216977596283,17
7,546,546,0.9864000082015992,0.0406482741236686,214.67334604263303,17
8,624,624,0.989199995994568,0.0333601534366607,245.36723041534424,17
9,703,703,0.989400029182434,0.0326194167137146,276.20199060440063,17
10,781,781,0.9889000058174132,0.0301028750836849,306.6184358596802,17
1,58,19,0.9574999809265136,0.1308803707361221,29.42919158935547,18
2,116,32,0.98580002784729,0.044158961623907,55.03875422477722,18
3,175,43,0.9836000204086304,0.052772082388401,79.71230292320251,18
4,233,55,0.9907000064849854,0.0271617155522108,104.36485362052916,18
5,291,66,0.9929999709129332,0.0230816733092069,128.5558259487152,18
6,350,78,0.9933000206947328,0.0221099462360143,153.34555196762085,18
7,408,89,0.989400029182434,0.0313635878264904,177.55048513412476,18
8,466,101,0.9936000108718872,0.019104678183794,202.0780668258667,18
9,525,113,0.9940999746322632,0.0179618410766124,226.8177626132965,18
10,583,123,0.9930999875068665,0.0221390314400196,250.8693840503693,18
1,58,58,0.101000003516674,2.302489757537842,24.80346703529358,19
2,116,116,0.1388999968767166,2.301094055175781,47.3186354637146,19
3,175,175,0.7110999822616577,0.7805790901184082,70.367840051651,19
4,233,233,0.9517999887466432,0.1474554687738418,92.9575901031494,19
5,291,291,0.9749000072479248,0.0797289758920669,115.8298020362854,19
6,350,350,0.9822999835014344,0.055066492408514,138.68230891227722,19
7,408,408,0.9879999756813048,0.041087370365858,161.38495683670044,19
8,466,466,0.9886000156402588,0.0388804040849208,184.06483626365664,19
9,525,525,0.989799976348877,0.0362635813653469,207.1752347946167,19
10,583,583,0.9901999831199646,0.0311931297183036,229.80072569847107,19
1,78,23,0.9746000170707704,0.079564981162548,36.83133101463318,20
2,156,39,0.9812999963760376,0.0561051219701767,69.95763063430786,20
3,234,55,0.9889000058174132,0.0300835147500038,102.19393920898438,20
4,312,70,0.991599977016449,0.026062536984682,134.0628685951233,20
5,390,85,0.9839000105857848,0.0485183149576187,166.33962202072144,20
6,468,103,0.9936000108718872,0.0203196890652179,199.0695514678955,20
7,546,120,0.991599977016449,0.0265186950564384,231.4727942943573,20
8,624,135,0.9904000163078308,0.0260532833635807,263.39237546920776,20
9,703,151,0.9937000274658204,0.0197891183197498,296.2224667072296,20
10,781,164,0.9948999881744384,0.0171116422861814,327.7018356323242,20
1,234,234,0.9821000099182128,0.0609838180243968,83.98993754386902,21
2,468,468,0.9894999861717224,0.0324463658034801,165.41582369804382,21
3,702,702,0.9911999702453612,0.0262777805328369,246.4791693687439,21
4,937,937,0.9926999807357788,0.025284543633461,327.5490334033966,21
5,1171,1171,0.9883000254631042,0.0318626128137111,408.75113224983215,21
6,1405,1405,0.9941999912261964,0.0212762299925088,490.2733325958252,21
7,1639,1639,0.9939000010490416,0.0207431335002183,572.0798270702362,21
8,1874,1874,0.9932000041007996,0.027186069637537,653.0928249359131,21
9,2108,2108,0.9940999746322632,0.0232265256345272,733.5397787094116,21
10,2342,2342,0.992900013923645,0.0198322441428899,814.4800071716309,21
1,58,20,0.9684000015258788,0.0959324985742569,29.68486785888672,22
2,116,32,0.978600025177002,0.0635948181152343,55.10918140411377,22
3,175,44,0.9861999750137328,0.0397569090127944,80.02290606498718,22
4,233,56,0.9907000064849854,0.0271420013159513,104.55042958259584,22
5,291,67,0.9915000200271606,0.0264241751283407,128.62948179244995,22
6,350,78,0.9919000267982484,0.0250035226345062,153.10534262657166,22
7,408,90,0.9937000274658204,0.021107867360115,177.76758885383606,22
8,466,101,0.9937000274658204,0.0208410881459712,202.09976840019223,22
9,525,112,0.9940000176429749,0.0193901117891073,226.70615410804749,22
10,583,123,0.9922999739646912,0.023254495114088,251.010174036026,22
1,78,78,0.8600999712944031,0.4232224225997925,32.1535382270813,23
2,156,156,0.953499972820282,0.1496108174324035,62.517372846603394,23
3,234,234,0.9771999716758728,0.0712298601865768,93.27588534355164,23
4,312,312,0.9846000075340272,0.0474953018128871,123.36834239959715,23
5,390,390,0.9876999855041504,0.0400343127548694,153.45456290245056,23
6,468,468,0.9878000020980836,0.0374088659882545,183.8727822303772,23
7,546,546,0.9883999824523926,0.0372110530734062,214.4256792068481,23
8,624,624,0.9890999794006348,0.0339429825544357,244.9974110126496,23
9,703,703,0.9902999997138976,0.0308006200939416,276.0954566001892,23
10,781,781,0.99099999666214,0.0268331747502088,306.798219203949,23
1,117,117,0.9484000205993652,0.16360904276371,44.80345821380615,24
2,234,234,0.9787999987602234,0.0627819597721099,86.73903846740723,24
3,351,351,0.9858999848365784,0.0431670248508453,128.63212180137634,24
4,468,468,0.989199995994568,0.0337399952113628,170.57905077934265,24
5,585,585,0.9914000034332277,0.0267552677541971,212.49024534225464,24
6,702,702,0.993499994277954,0.0236811377108097,254.4579334259033,24
7,820,820,0.9926999807357788,0.0248660948127508,296.6391477584839,24
8,937,937,0.9923999905586244,0.0280998665839433,338.4646043777466,24
9,1054,1054,0.9932000041007996,0.0224694237112998,380.08829498291016,24
10,1171,1171,0.9937999844551086,0.0213835090398788,422.05303263664246,24
1,58,58,0.3048999905586242,1.853901982307434,24.486560106277462,25
2,116,116,0.7045000195503235,0.8029004335403442,47.38247895240784,25
3,175,175,0.9157999753952026,0.2795395851135254,70.58231544494629,25
4,233,233,0.9663000106811525,0.1090965569019317,93.21483969688416,25
5,291,291,0.9750999808311462,0.0784575790166854,116.07067227363586,25
6,350,350,0.9810000061988832,0.0600527822971344,139.3227949142456,25
7,408,408,0.9847999811172484,0.0468435809016227,162.69022607803345,25
8,466,466,0.9855999946594238,0.043210856616497,185.5682482719421,25
9,525,525,0.9855999946594238,0.0441968739032745,208.98536205291748,25
10,583,583,0.9865000247955322,0.0426945276558399,231.6868686676025,25
1,78,24,0.976199984550476,0.0762470811605453,37.48168611526489,26
2,156,39,0.987600028514862,0.0385451205074787,70.13348126411438,26
3,234,54,0.9840999841690063,0.0502704940736293,102.0576515197754,26
4,312,69,0.9914000034332277,0.0241446141153574,134.0166516304016,26
5,390,85,0.992799997329712,0.0214063376188278,166.3179247379303,26
6,468,100,0.9926999807357788,0.0229880176484584,198.35895156860352,26
7,546,116,0.9940000176429749,0.0180147644132375,230.729100227356,26
8,624,130,0.9921000003814696,0.0275952871888875,262.3923511505127,26
9,703,146,0.9930999875068665,0.0204360391944646,295.04929852485657,26
10,781,161,0.9940999746322632,0.0204996280372142,327.33471941947937,26
1,234,55,0.987500011920929,0.0359278433024883,85.59138989448547,27
2,468,98,0.9902999997138976,0.0295770596712827,168.59506249427795,27
3,702,138,0.9940000176429749,0.0201190710067749,250.99100613594047,27
4,937,177,0.993499994277954,0.0206395722925663,333.9135823249817,27
5,1171,212,0.994599997997284,0.0184959433972835,415.9357800483704,27
6,1405,248,0.9925000071525574,0.0265161860734224,498.1332070827484,27
7,1639,290,0.9943000078201294,0.0205292161554098,580.0825006961823,27
8,1874,326,0.9947999715805054,0.0168970357626676,662.7478909492493,27
9,2108,365,0.9932000041007996,0.0210979785770177,744.6166977882385,27
10,2342,408,0.9937000274658204,0.0247786995023489,826.9444403648376,27
1,58,19,0.958400011062622,0.1323703229427337,29.22677421569824,28
2,116,32,0.9731000065803528,0.0770227387547493,54.67557382583618,28
3,175,44,0.9886000156402588,0.0342343002557754,79.24509787559509,28
4,233,55,0.9850000143051147,0.044761411845684,103.29944133758544,28
5,291,67,0.9926000237464904,0.0237544868141412,127.66958594322205,28
6,350,78,0.992799997329712,0.022403310984373,152.0481026172638,28
7,408,89,0.9912999868392944,0.027110144495964,176.18792486190796,28
8,466,101,0.9894999861717224,0.0346192046999931,200.5837559700012,28
9,525,114,0.9939000010490416,0.0182278212159872,225.7854664325714,28
10,583,124,0.993399977684021,0.0195767022669315,249.55001139640808,28
1,117,31,0.9789000153541564,0.0644032061100006,47.93622398376465,29
2,234,53,0.9869999885559082,0.038567379117012,92.40052652359007,29
3,351,75,0.9904999732971193,0.0290621817111969,135.68187642097473,29
4,468,96,0.9926000237464904,0.0238890200853347,179.0116903781891,29
5,585,118,0.9883000254631042,0.0404770039021968,222.5351457595825,29
6,702,141,0.975600004196167,0.0689675509929657,266.2116484642029,29
7,820,163,0.9929999709129332,0.0232872124761343,309.815400838852,29
8,937,183,0.993499994277954,0.0222253929823637,353.49405550956726,29
9,1054,204,0.9937000274658204,0.0210774969309568,396.8754026889801,29
10,1171,225,0.9926000237464904,0.0239968262612819,440.12497782707214,29
1,78,78,0.8827000260353088,0.3827089071273803,31.70440602302552,30
2,156,156,0.9559999704360962,0.1354618668556213,61.89644026756287,30
3,234,234,0.975499987602234,0.0712645575404167,92.576890707016,30
4,312,312,0.9807999730110168,0.0564330853521823,123.23664689064026,30
5,390,390,0.9864000082015992,0.0442643538117408,154.00646376609802,30
6,468,468,0.9884999990463256,0.034796368330717,184.3142507076264,30
7,546,546,0.9882000088691713,0.0357958301901817,214.7832562923432,30
8,624,624,0.9900000095367432,0.0316895171999931,245.28419399261475,30
9,703,703,0.989300012588501,0.0333767682313919,275.7548327445984,30
10,781,781,0.991599977016449,0.0255990047007799,306.100789308548,30
1,117,117,0.9473000168800354,0.1553100645542144,43.671921491622925,31
2,234,234,0.97979998588562,0.0635262057185173,85.79425191879272,31
3,351,351,0.9846000075340272,0.0471129678189754,127.82506680488586,31
4,468,468,0.9883000254631042,0.0378677211701869,169.631422996521,31
5,585,585,0.9900000095367432,0.0294421445578336,211.5130286216736,31
6,702,702,0.9904000163078308,0.0297739133238792,253.01980876922607,31
7,820,820,0.992799997329712,0.0233269464224576,295.37042593955994,31
8,937,937,0.9926000237464904,0.0232463311403989,337.1435146331787,31
9,1054,1054,0.9921000003814696,0.0270614754408597,379.1497528553009,31
10,1171,1171,0.9930999875068665,0.0228557381778955,421.1329505443573,31
1,78,23,0.9692000150680542,0.0950717255473136,37.08544182777405,32
2,156,38,0.9842000007629396,0.0520744249224662,70.01624345779419,32
3,234,54,0.9907000064849854,0.0293019749224185,102.27103590965272,32
4,312,69,0.9904000163078308,0.0297310147434473,134.38158226013184,32
5,390,84,0.9879000186920166,0.0359643660485744,166.50105905532837,32
6,468,100,0.9926999807357788,0.0226625967770814,198.76918649673465,32
7,546,114,0.993499994277954,0.0195860192179679,230.6494147777557,32
8,624,128,0.9929999709129332,0.0259876623749732,262.38277530670166,32
9,703,143,0.9933000206947328,0.0235156696289777,294.79332304000854,32
10,781,157,0.9922000169754028,0.0274271573871374,326.50838351249695,32
1,117,32,0.9832000136375428,0.0553684942424297,47.49070882797241,33
2,234,54,0.9889000058174132,0.0327276550233364,91.71442985534668,33
3,351,75,0.9905999898910522,0.0297330264002084,135.2384593486786,33
4,468,97,0.9933000206947328,0.0209443885833024,178.6292986869812,33
5,585,116,0.992900013923645,0.0215529445558786,221.72787761688232,33
6,702,136,0.9937000274658204,0.0227336846292018,264.8980894088745,33
7,820,156,0.9937999844551086,0.0231215339154005,308.4277215003968,33
8,937,177,0.9944999814033508,0.0190011374652385,351.9014587402344,33
9,1054,197,0.9947999715805054,0.0177249852567911,394.9674916267395,33
10,1171,217,0.9941999912261964,0.0191614143550395,438.3299970626831,33
1,117,117,0.8847000002861023,0.3662747144699096,44.272422313690186,34
2,234,234,0.9758999943733216,0.0729471147060394,86.50425314903259,34
3,351,351,0.98580002784729,0.0464119799435138,128.6379735469818,34
4,468,468,0.9860000014305116,0.0447208434343338,170.50690817832947,34
5,585,585,0.989199995994568,0.0318523421883583,212.5246729850769,34
6,702,702,0.9905999898910522,0.0331299379467964,254.82461977005005,34
7,820,820,0.991100013256073,0.0259455684572458,297.2781264781952,34
8,937,937,0.9922000169754028,0.0260283052921295,339.3196461200714,34
9,1054,1054,0.9926000237464904,0.0244255363941192,381.3708131313324,34
10,1171,1171,0.9926999807357788,0.025616280734539,423.4290862083435,34
1,117,31,0.9830999970436096,0.0504713058471679,47.53836512565613,35
2,234,53,0.9887999892234802,0.0351279191672802,92.11429905891418,35
3,351,75,0.9912999868392944,0.0266777612268924,135.72772789001465,35
4,468,96,0.9912999868392944,0.0269618593156337,179.3812882900238,35
5,585,118,0.9932000041007996,0.023113427683711,222.92855286598208,35
6,702,139,0.993399977684021,0.0207747742533683,266.4396262168884,35
7,820,161,0.9932000041007996,0.0218473728746175,310.0250654220581,35
8,937,182,0.9933000206947328,0.0232861582189798,353.67662620544434,35
9,1054,202,0.9947999715805054,0.0208718255162239,397.1449325084686,35
10,1171,220,0.9926999807357788,0.02802106551826,440.2480561733246,35
1,117,117,0.9578999876976012,0.1269864439964294,43.554869413375854,36
2,234,234,0.9805999994277954,0.0561815686523914,85.35232186317444,36
3,351,351,0.9855999946594238,0.0462293624877929,127.33441591262816,36
4,468,468,0.9900000095367432,0.0365604422986507,169.20747900009155,36
5,585,585,0.9900000095367432,0.0298642981797456,210.99875617027283,36
6,702,702,0.9918000102043152,0.0256910063326358,252.87590336799624,36
7,820,820,0.9919999837875366,0.030034814029932,294.97408175468445,36
8,937,937,0.991699993610382,0.031052578240633,336.7617652416229,36
9,1054,1054,0.9930999875068665,0.0249780043959617,378.6799097061157,36
10,1171,1171,0.9925000071525574,0.0239915810525417,420.4451534748077,36
1,117,31,0.975499987602234,0.090140089392662,47.346635818481445,37
2,234,52,0.9858999848365784,0.0452528744935989,91.391099691391,37
3,351,74,0.9869999885559082,0.0429091900587081,134.85185527801514,37
4,468,94,0.9865999817848206,0.040369339287281,177.96939826011658,37
5,585,115,0.9929999709129332,0.023588778451085,221.355360031128,37
6,702,136,0.9926000237464904,0.0230488013476133,264.6739773750305,37
7,820,157,0.9940000176429749,0.0208923183381557,308.42130637168884,37
8,937,177,0.993399977684021,0.0261724032461643,351.79121947288513,37
9,1054,197,0.9922999739646912,0.0222007520496845,394.8794779777527,37
10,1171,217,0.9923999905586244,0.0274052284657955,438.03677010536194,37
1,117,117,0.9653000235557556,0.1168154031038284,44.0280168056488,38
2,234,234,0.9829999804496764,0.0533129163086414,86.20236873626709,38
3,351,351,0.9872000217437744,0.0403803810477256,128.1169471740723,38
4,468,468,0.9883000254631042,0.0350952744483947,170.42303800582886,38
5,585,585,0.9905999898910522,0.0288770869374275,213.0248186588288,38
6,702,702,0.9905999898910522,0.0313502550125122,255.3867385387421,38
7,820,820,0.9919999837875366,0.0256199799478054,297.6656105518341,38
8,937,937,0.9926000237464904,0.0242654513567686,339.9456262588501,38
9,1054,1054,0.9904999732971193,0.0314600877463817,382.1973857879639,38
10,1171,1171,0.9919000267982484,0.0279038939625024,424.3244168758392,38
1,117,30,0.9685999751091005,0.0962427109479904,47.01153111457825,39
2,234,53,0.9858999848365784,0.046166256070137,91.45554900169373,39
3,351,75,0.9926000237464904,0.0227236412465572,134.75492429733276,39
4,468,97,0.9926999807357788,0.0232179574668407,178.05186009407043,39
5,585,118,0.992900013923645,0.0234015863388776,221.04996347427368,39
6,702,141,0.9932000041007996,0.0228376481682062,264.438556432724,39
7,820,161,0.9940000176429749,0.0199886728078126,307.9995799064636,39
8,937,181,0.9936000108718872,0.0198042392730712,351.1572198867798,39
9,1054,201,0.9944999814033508,0.0179363600909709,394.18627095222473,39
10,1171,222,0.9921000003814696,0.0252757258713245,437.370142698288,39
1,58,58,0.32760000228881836,1.788562536239624,24.635096549987793,40
2,116,116,0.824999988079071,0.4941627085208893,47.53588914871216,40
3,175,175,0.9573000073432922,0.1405521184206009,70.70004272460938,40
4,233,233,0.972599983215332,0.08497003465890884,93.43361115455627,40
5,291,291,0.9800999760627747,0.06646843999624252,116.24981665611267,40
6,350,350,0.9857000112533569,0.04699176549911499,139.4713089466095,40
7,408,408,0.9879000186920166,0.04280087724328041,162.43128395080566,40
8,466,466,0.9886999726295471,0.03852193057537079,185.28870725631714,40
9,525,525,0.986299991607666,0.03846672922372818,208.39550375938416,40
10,583,583,0.9876000285148621,0.03928736597299576,231.1279730796814,40
