epoch,steps,syncs,accuracy,loss,time,agg_time,norm_time,exper_id
1,117,117,0.8644999861717224,0.4815820455551147,4.194507598876953,0.8352723121643066,0.0,0
2,234,234,0.916100025177002,0.2835818827152252,8.043256044387817,1.504960536956787,0.0,0
3,351,351,0.9401999711990356,0.202710822224617,11.776760816574097,2.0695347785949707,0.0,0
4,468,468,0.9527999758720398,0.1620436012744903,15.560262441635132,2.6775505542755127,0.0,0
5,585,585,0.9575999975204468,0.1386636644601822,19.30993723869324,3.247589588165283,0.0,0
6,702,702,0.964299976825714,0.1153249517083168,23.11722540855408,3.87469482421875,0.0,0
7,820,820,0.9686999917030334,0.1022617369890213,26.89286780357361,4.448618173599243,0.0,0
8,937,937,0.971400022506714,0.0937775298953056,30.65382432937622,5.0119733810424805,0.0,0
9,1054,1054,0.974399983882904,0.0853238403797149,34.406365633010864,5.5798280239105225,0.0,0
10,1171,1171,0.9761000275611876,0.0802492350339889,38.17254066467285,6.177339315414429,0.0,0
11,1288,1288,0.977400004863739,0.0750540196895599,41.91335320472717,6.767490148544312,0.0,0
12,1405,1405,0.9782000184059144,0.0715459138154983,45.620601654052734,7.368152379989624,0.0,0
13,1523,1523,0.9796000123023988,0.0651077330112457,49.36656665802002,7.945348978042602,0.0,0
14,1640,1640,0.981599986553192,0.062433086335659,53.09790754318237,8.553404092788696,0.0,0
15,1757,1757,0.9819999933242798,0.0590537898242473,56.78500032424927,9.120676755905151,0.0,0
16,1874,1874,0.982699990272522,0.0565417483448982,60.49646425247192,9.686386108398438,0.0,0
17,1991,1991,0.984000027179718,0.0531225353479385,64.2400541305542,10.306737184524536,0.0,0
18,2108,2108,0.9835000038146972,0.0528067573904991,67.97216463088989,10.872013092041016,0.0,0
19,2226,2226,0.9832000136375428,0.0521874204277992,71.73751282691956,11.475529909133911,0.0,0
20,2343,2343,0.9851999878883362,0.0484140031039714,75.43018174171448,12.023256063461304,0.0,0
1,117,9,0.8967000246047974,0.3526405394077301,4.04871392250061,0.275073766708374,0.3437004089355469,1
2,234,12,0.9196000099182128,0.2765327990055084,7.723924875259399,0.5145564079284668,0.6939871311187744,1
3,351,15,0.9340000152587892,0.2231014668941497,11.394732236862184,0.7041797637939453,1.046917200088501,1
4,468,17,0.9417999982833862,0.1856302767992019,15.052669525146484,0.8779420852661133,1.4012548923492432,1
5,585,20,0.9545999765396118,0.153640478849411,18.6719753742218,1.0461416244506836,1.7582526206970217,1
6,702,22,0.9531999826431274,0.153574526309967,22.33001017570496,1.2484652996063232,2.1233723163604736,1
7,820,24,0.9592000246047974,0.1362205147743225,26.01152777671814,1.4312703609466553,2.487423658370972,1
8,937,26,0.960200011730194,0.1258955001831054,29.656152725219727,1.637261152267456,2.851115226745605,1
9,1054,29,0.9710000157356262,0.0993469879031181,33.27328538894653,1.804753303527832,3.214470148086548,1
10,1171,31,0.9679999947547911,0.1012485027313232,36.93521404266357,2.020713329315185,3.5756044387817383,1
11,1288,33,0.9689000248908995,0.1002488508820533,40.57674717903137,2.2066352367401123,3.9248201847076416,1
12,1405,35,0.9692000150680542,0.1011767089366912,44.218709230422974,2.3837149143218994,4.280627727508545,1
13,1523,37,0.9677000045776368,0.1033663302659988,47.89896273612976,2.5450878143310547,4.641296148300171,1
14,1640,39,0.9702000021934508,0.0907678976655006,51.51375126838684,2.7229583263397217,4.997998952865601,1
15,1757,41,0.9731000065803528,0.0898019298911094,55.13855266571045,2.8869524002075195,5.355419635772705,1
16,1874,43,0.9746999740600586,0.0807180032134056,58.75860786437988,3.0802810192108154,5.717139959335327,1
17,1991,45,0.9742000102996826,0.0824143439531326,62.34543013572693,3.2455432415008545,6.06741189956665,1
18,2108,48,0.9800000190734864,0.0684844106435775,65.95995020866394,3.401503801345825,6.426537990570068,1
19,2226,50,0.9785000085830688,0.0700291618704795,69.62014126777649,3.58240818977356,6.778020143508911,1
20,2343,52,0.9771000146865844,0.0710176676511764,73.22249364852905,3.756405353546143,7.126429319381714,1
1,117,8,0.888700008392334,0.3893756568431854,4.099127292633057,0.3712358474731445,0.3175110816955566,2
2,234,11,0.9182000160217284,0.2723089456558227,7.686360597610474,0.5952231884002686,0.5464484691619873,2
3,351,14,0.9312999844551086,0.2276168465614318,11.25649070739746,0.8348817825317383,0.77018141746521,2
4,468,16,0.942900002002716,0.1837480366230011,14.81935739517212,1.0550222396850586,0.9885377883911132,2
5,585,18,0.9539999961853028,0.1593031734228134,18.368814706802368,1.281747579574585,1.2058484554290771,2
6,702,21,0.9614999890327454,0.1286857277154922,21.88651752471924,1.4738187789916992,1.4243040084838867,2
7,820,23,0.9667999744415284,0.1106454953551292,25.46682357788086,1.6839005947113037,1.642035961151123,2
8,937,25,0.9682999849319458,0.1048785373568534,28.956552267074585,1.8516640663146973,1.8551712036132808,2
9,1054,27,0.9678000211715698,0.1065813973546028,32.44929909706116,2.036331415176392,2.06919002532959,2
10,1171,29,0.9707000255584716,0.0953919738531112,35.95900201797485,2.191989183425904,2.281803607940674,2
11,1288,31,0.9703999757766724,0.0956408306956291,39.43158268928528,2.367990255355835,2.4989044666290283,2
12,1405,33,0.9706000089645386,0.0922420695424079,42.92734885215759,2.518315315246582,2.7156803607940674,2
13,1523,35,0.973200023174286,0.0849171504378318,46.43716049194336,2.671421527862549,2.932839870452881,2
14,1640,37,0.9757000207901,0.0765152126550674,49.912593841552734,2.8277783393859863,3.145167827606201,2
15,1757,39,0.9735000133514404,0.0768524408340454,53.39810562133789,2.994596004486084,3.365161657333374,2
16,1874,41,0.97680002450943,0.0711104571819305,56.86648535728455,3.179118394851685,3.5804357528686523,2
17,1991,43,0.979200005531311,0.064989723265171,60.34301042556763,3.333607912063598,3.794527053833008,2
18,2108,45,0.9824000000953674,0.0557371750473976,63.83180379867554,3.4954657554626465,4.007357120513916,2
19,2226,47,0.9786999821662904,0.0625262483954429,67.32681369781494,3.6709277629852295,4.221621990203857,2
20,2343,49,0.9822999835014344,0.0563483461737632,70.77670741081238,3.851241588592529,4.438095569610596,2
1,117,9,0.8907999992370605,0.3667020797729492,3.424483299255371,0.0031139850616455,0.0005531311035156,3
2,234,12,0.9189000129699708,0.2827220857143402,5.391324281692505,0.0034394264221191,0.0011160373687744,3
3,351,15,0.9325000047683716,0.2242818921804428,7.320770502090454,0.0037691593170166,0.0017035007476806,3
4,468,17,0.932200014591217,0.2155680954456329,9.304435729980469,0.0040748119354248,0.0022814273834228,3
5,585,20,0.9528999924659728,0.1585923433303833,11.287670373916626,0.004392385482788,0.0028162002563476,3
6,702,22,0.9542999863624572,0.1539806127548217,13.200499773025513,0.00472092628479,0.0034341812133789,3
7,820,24,0.95770001411438,0.1315763294696808,15.153464317321776,0.0049948692321777,0.0039167404174804,3
8,937,26,0.9646999835968018,0.1163917109370231,17.040101051330566,0.0052850246429443,0.0044476985931396,3
9,1054,29,0.9681000113487244,0.0984943732619285,18.935129404068,0.0056211948394775,0.0049858093261718,3
10,1171,31,0.968999981880188,0.093758538365364,20.890639781951904,0.0059168338775634,0.0054883956909179,3
11,1288,33,0.9728000164031982,0.087755337357521,22.79279327392578,0.0062339305877685,0.0059931278228759,3
12,1405,35,0.9722999930381776,0.0893292129039764,24.658971786499023,0.006526231765747,0.0064928531646728,3
13,1523,37,0.9722999930381776,0.0894993990659713,26.5908317565918,0.0068221092224121,0.0069966316223144,3
14,1640,39,0.9746000170707704,0.0825120583176612,28.46271395683289,0.0071380138397216,0.0075209140777587,3
15,1757,41,0.9749000072479248,0.0769947096705436,30.363806009292603,0.007420539855957,0.0080258846282958,3
16,1874,43,0.9749000072479248,0.081390731036663,32.26873755455017,0.0077204704284667,0.0085456371307373,3
17,1991,45,0.975600004196167,0.0755519345402717,34.19731950759888,0.0080125331878662,0.0090308189392089,3
18,2108,47,0.9775999784469604,0.0672577247023582,36.11221694946289,0.0082945823669433,0.0095050334930419,3
19,2226,49,0.9700000286102296,0.0936531871557235,38.019272804260254,0.0085992813110351,0.0099847316741943,3
20,2343,51,0.9781000018119812,0.0718719884753227,39.90503716468811,0.0089223384857177,0.0105323791503906,3
1,117,9,0.895799994468689,0.3575369119644165,3.328542947769165,0.0003442764282226,0.0004699230194091,4
2,234,12,0.9160000085830688,0.2838181257247925,5.253591299057007,0.0006759166717529,0.0010697841644287,4
3,351,15,0.932699978351593,0.221311405301094,7.246033191680908,0.0010221004486083,0.0016529560089111,4
4,468,18,0.940400004386902,0.193244069814682,9.238016366958618,0.0013566017150878,0.0022742748260498,4
5,585,20,0.9448999762535096,0.1796069741249084,11.17145562171936,0.00166916847229,0.002838134765625,4
6,702,23,0.9588000178337096,0.1340119242668151,13.060283184051514,0.0019950866699218,0.0034339427947998,4
7,820,25,0.9603999853134156,0.1340542733669281,14.991080522537231,0.0023157596588134,0.0039911270141601,4
8,937,27,0.9613999724388124,0.1255788058042526,16.910298585891724,0.0026655197143554,0.0045833587646484,4
9,1054,30,0.9725000262260436,0.0910469740629196,18.76799154281616,0.0029685497283935,0.0051314830780029,4
10,1171,32,0.9688000082969666,0.1001059859991073,20.636830806732178,0.0032825469970703,0.005643606185913,4
11,1288,34,0.9685999751091005,0.0998563766479492,22.484320878982544,0.0036854743957519,0.0061991214752197,4
12,1405,36,0.9703999757766724,0.0945624858140945,24.28008890151977,0.004098892211914,0.006789207458496,4
13,1523,38,0.9663000106811525,0.1112728789448738,26.154295682907104,0.0044257640838623,0.007383108139038,4
14,1640,41,0.9782999753952026,0.068779781460762,27.953206777572632,0.0047366619110107,0.0079386234283447,4
15,1757,43,0.9763000011444092,0.0730133652687072,29.79509925842285,0.0050389766693115,0.0084972381591796,4
16,1874,45,0.9757000207901,0.0766659304499626,31.62169623374939,0.0053393840789794,0.0090117454528808,4
17,1991,47,0.9782000184059144,0.0679162368178367,33.450501680374146,0.0056540966033935,0.0095412731170654,4
18,2108,49,0.9776999950408936,0.0716096833348274,35.3157172203064,0.0059576034545898,0.0100483894348144,4
19,2226,51,0.9776999950408936,0.0697376206517219,37.18366146087647,0.0062780380249023,0.0105857849121093,4
20,2343,54,0.9817000031471252,0.0535434931516647,39.0236439704895,0.006594181060791,0.0111246109008789,4
1,117,117,0.8572999835014343,0.4879414141178131,2.9614851474761963,0.0004377365112304,0.0,5
2,234,234,0.9144999980926514,0.2840626835823059,4.989798784255981,0.0009083747863769,0.0,5
3,351,351,0.9363999962806702,0.2121416926383972,7.023708820343018,0.0013260841369628,0.0,5
4,468,468,0.9516000151634216,0.1638035476207733,9.049986124038696,0.0017535686492919,0.0,5
5,585,585,0.958899974822998,0.1396478861570358,11.0968017578125,0.0022032260894775,0.0,5
6,702,702,0.9639999866485596,0.1202209740877151,13.0621919631958,0.002659797668457,0.0,5
7,820,820,0.9688000082969666,0.1041115447878837,15.08998441696167,0.0031132698059082,0.0,5
8,937,937,0.9700999855995178,0.0963248461484909,17.054401397705078,0.0035653114318847,0.0,5
9,1054,1054,0.9743000268936156,0.0850482881069183,19.05396771430969,0.0040183067321777,0.0,5
10,1171,1171,0.9757999777793884,0.0806103572249412,21.026960611343384,0.004448652267456,0.0,5
11,1288,1288,0.9771999716758728,0.0743021145462989,22.995745420455933,0.0049028396606445,0.0,5
12,1405,1405,0.9776999950408936,0.0697657987475395,25.001697301864624,0.0053510665893554,0.0,5
13,1523,1523,0.9800999760627748,0.0649879574775695,27.045129776000977,0.00575852394104,0.0,5
14,1640,1640,0.9793999791145324,0.0639132708311081,29.026421308517456,0.0061936378479003,0.0,5
15,1757,1757,0.9817000031471252,0.0590118281543254,31.01718616485596,0.0066454410552978,0.0,5
16,1874,1874,0.9825999736785888,0.0567786134779453,33.00235295295715,0.007091999053955,0.0,5
17,1991,1991,0.9835000038146972,0.0543241016566753,34.97240924835205,0.0075466632843017,0.0,5
18,2108,2108,0.982699990272522,0.0537905022501945,36.99568486213684,0.0080037117004394,0.0,5
19,2226,2226,0.9848999977111816,0.0509401969611644,39.01144051551819,0.0084474086761474,0.0,5
20,2343,2343,0.9851999878883362,0.0489741340279579,40.98591446876526,0.0089118480682373,0.0,5
1,117,117,0.8677999973297119,0.4733093678951263,7.771941184997559,0.0004405975341796,0.0,6
2,234,234,0.9205999970436096,0.2779141664505005,14.01223611831665,0.0009374618530273,0.0,6
3,351,351,0.9409000277519226,0.203487291932106,20.129342317581177,0.0014762878417968,0.0,6
4,468,468,0.951200008392334,0.1611341685056686,27.49867582321167,0.0019805431365966,0.0,6
5,585,585,0.96069997549057,0.1307245939970016,34.49246144294739,0.0024981498718261,0.0,6
6,702,702,0.9646999835968018,0.115131177008152,42.25556564331055,0.0029773712158203,0.0,6
7,820,820,0.9699000120162964,0.0974888280034065,50.58117985725403,0.0035202503204345,0.0,6
8,937,937,0.9739999771118164,0.0894674733281135,58.157503843307495,0.0040998458862304,0.0,6
9,1054,1054,0.9746000170707704,0.0813511237502098,64.43417477607727,0.0045983791351318,0.0,6
10,1171,1171,0.9763000011444092,0.075367085635662,70.56396985054016,0.0051021575927734,0.0,6
11,1288,1288,0.9775999784469604,0.0701553747057914,76.85539984703064,0.0055785179138183,0.0,6
12,1405,1405,0.9794999957084656,0.0645608007907867,82.97082328796387,0.0060420036315917,0.0,6
13,1523,1523,0.9811999797821044,0.0614231638610363,89.39660620689392,0.0065412521362304,0.0,6
14,1640,1640,0.9819999933242798,0.0587399527430534,95.56145548820496,0.0070416927337646,0.0,6
15,1757,1757,0.9811000227928162,0.0581930130720138,101.648353099823,0.0075292587280273,0.0,6
16,1874,1874,0.9822999835014344,0.0557105466723442,107.8864426612854,0.0079731941223144,0.0,6
17,1991,1991,0.984000027179718,0.0524537302553653,114.08376908302309,0.0084531307220458,0.0,6
18,2108,2108,0.984000027179718,0.0500861145555973,120.26096844673155,0.0089790821075439,0.0,6
19,2226,2226,0.9847000241279602,0.0493107140064239,126.52742171287537,0.0095083713531494,0.0,6
20,2343,2343,0.9854000210762024,0.0477726198732852,133.17202997207642,0.0100140571594238,0.0,6
1,117,9,0.8959000110626221,0.3427074253559112,8.478599548339844,0.0002868175506591,0.0006043910980224,7
2,234,12,0.919700026512146,0.2615401446819305,14.495930910110474,0.0005459785461425,0.001244306564331,7
3,351,15,0.9412999749183656,0.198115199804306,20.38547277450561,0.0008130073547363,0.0018811225891113,7
4,468,17,0.9379000067710876,0.1973083168268203,26.08969736099243,0.0010828971862792,0.0025460720062255,7
5,585,19,0.9460999965667723,0.1718436330556869,32.05951166152954,0.0017256736755371,0.0032756328582763,7
6,702,22,0.9628000259399414,0.1233660504221916,37.8274085521698,0.0019910335540771,0.0038766860961914,7
7,820,24,0.9653000235557556,0.1152027696371078,43.72762298583984,0.0023109912872314,0.0044553279876708,7
8,937,26,0.9616000056266784,0.1227310076355934,49.56910991668701,0.0028812885284423,0.0050282478332519,7
9,1054,28,0.9681000113487244,0.1049192398786544,55.34853148460388,0.0032460689544677,0.0056395530700683,7
10,1171,30,0.9696999788284302,0.0963854789733886,61.146111249923706,0.0036733150482177,0.0062286853790283,7
11,1288,32,0.9674999713897704,0.1064068228006362,66.95897579193115,0.0040602684020996,0.0068533420562744,7
12,1405,34,0.9718999862670898,0.0869928449392318,72.74678421020508,0.0043301582336425,0.0074295997619628,7
13,1523,36,0.9739999771118164,0.0841902717947959,78.6448564529419,0.0046234130859375,0.0080995559692382,7
14,1640,38,0.9657999873161316,0.1043965071439743,84.5115294456482,0.0048954486846923,0.0087387561798095,7
15,1757,40,0.9771999716758728,0.0765261724591255,90.40469932556152,0.0055005550384521,0.0093636512756347,7
16,1874,42,0.9775999784469604,0.0725666061043739,96.27693891525269,0.0061478614807128,0.010148286819458,7
17,1991,44,0.9753999710083008,0.0725073739886283,102.1006727218628,0.0065903663635253,0.0108280181884765,7
18,2108,46,0.9787999987602234,0.0651052221655845,107.95807671546936,0.0068941116333007,0.0114691257476806,7
19,2226,48,0.970300018787384,0.0894674956798553,113.91193008422852,0.0071709156036376,0.0121891498565673,7
20,2343,50,0.9742000102996826,0.0760894194245338,119.8596396446228,0.0077345371246337,0.012855052947998,7
1,117,117,0.8587999939918518,0.4871663451194763,24.858571529388428,15.52721667289734,0.0,8
2,234,234,0.91729998588562,0.2849689424037933,49.4690535068512,31.07568049430847,0.0,8
3,351,351,0.9386000037193298,0.2118334919214248,74.17546582221985,46.56150484085083,0.0,8
4,468,468,0.9514999985694884,0.1641671359539032,98.69009757041933,61.88855862617493,0.0,8
5,585,585,0.9596999883651732,0.1377829611301422,123.51907110214232,77.55641984939575,0.0,8
6,702,702,0.9639000296592712,0.1189272329211235,148.37742733955383,93.13267874717712,0.0,8
7,820,820,0.9668999910354614,0.1071915403008461,173.37938380241394,108.78848934173584,0.0,8
8,937,937,0.9703999757766724,0.0951424166560173,197.82134795188904,124.34196734428406,0.0,8
9,1054,1054,0.9743000268936156,0.0857435539364814,222.26374578475952,139.9090757369995,0.0,8
10,1171,1171,0.9758999943733216,0.0784866884350776,246.8798391819,155.44776964187622,0.0,8
11,1288,1288,0.9775999784469604,0.0758418217301368,271.79799938201904,171.03144693374634,0.0,8
12,1405,1405,0.9787999987602234,0.0685627982020378,296.4492542743683,186.69487118721008,0.0,8
13,1523,1523,0.980400025844574,0.064776062965393,321.55201029777527,202.4862434864044,0.0,8
14,1640,1640,0.9800000190734864,0.0605843737721443,346.4424796104431,218.04656887054443,0.0,8
15,1757,1757,0.9812999963760376,0.0577297173440456,371.27509689331055,233.4592785835266,0.0,8
16,1874,1874,0.9830999970436096,0.0566104538738727,396.13293409347534,249.0837543010712,0.0,8
17,1991,1991,0.983299970626831,0.0537477731704711,421.1226460933685,264.8121795654297,0.0,8
18,2108,2108,0.9837999939918518,0.0518532171845436,445.6561515331268,280.2012345790863,0.0,8
19,2226,2226,0.984499990940094,0.0499115511775016,470.8507392406464,296.0036590099335,0.0,8
20,2343,2343,0.9847000241279602,0.0496513321995735,495.5287766456604,311.51982855796814,0.0,8
1,117,9,0.9003000259399414,0.342569500207901,11.213972330093384,2.08072280883789,0.5879011154174805,9
2,234,12,0.9262999892234802,0.2549337446689605,21.62426996231079,3.491520404815674,1.080965280532837,9
3,351,15,0.9297999739646912,0.2227516919374466,31.751320838928223,4.968592166900635,1.5586185455322266,9
4,468,17,0.9437999725341796,0.1880596727132797,41.7987711429596,6.163860082626343,2.003359317779541,9
5,585,20,0.958899974822998,0.1396135240793228,52.34643244743347,7.831339120864868,2.409663438796997,9
6,702,22,0.9593999981880188,0.13156758248806,62.35047340393066,9.046789169311523,2.8592541217803955,9
7,820,24,0.958199977874756,0.1341464668512344,72.65670371055603,10.44029426574707,3.2790448665618896,9
8,937,26,0.9629999995231628,0.1133934557437896,82.81460976600647,11.986675500869753,3.736266851425171,9
9,1054,29,0.97079998254776,0.0917635038495063,92.91099333763124,13.514045000076294,4.19733452796936,9
10,1171,31,0.9696999788284302,0.0934260413050651,102.73546504974364,14.52526307106018,4.618668079376221,9
11,1288,33,0.9702000021934508,0.0874535292387008,112.69138550758362,15.76226282119751,5.058156251907349,9
12,1405,35,0.9713000059127808,0.0889478623867034,122.55741596221924,16.847841024398804,5.475558042526245,9
13,1523,37,0.9743000268936156,0.0809643566608429,132.77113223075867,18.203438758850098,5.927645683288574,9
14,1640,39,0.9675999879837036,0.0976083949208259,142.89691042900083,19.60675287246704,6.373022556304932,9
15,1757,41,0.9733999967575072,0.0820883065462112,152.77895593643188,20.841816663742065,6.796217918395996,9
16,1874,43,0.9782000184059144,0.0637690350413322,162.36753749847412,21.79742431640625,7.174767017364502,9
17,1991,46,0.9807999730110168,0.0592109635472297,172.6707890033722,23.32480478286743,7.586830377578735,9
18,2108,48,0.979200005531311,0.0635343417525291,182.64952564239505,24.623480558395386,8.014290571212769,9
19,2226,50,0.9801999926567078,0.0608845688402652,192.41599130630493,25.601320028305054,8.415975570678711,9
20,2343,52,0.9793999791145324,0.0636699348688125,202.48295140266416,27.00334310531616,8.853908777236938,9
1,117,9,0.8945000171661377,0.3679770231246948,11.708909273147585,2.013232707977295,1.1364498138427734,10
2,234,12,0.9161999821662904,0.2875087559223175,22.61550092697144,3.4199490547180176,2.254635095596313,10
3,351,15,0.9336000084877014,0.2221063673496246,33.61799073219299,4.753267049789429,3.360593557357788,10
4,468,18,0.947700023651123,0.1771189570426941,44.51927375793457,6.105339765548706,4.453509330749512,10
5,585,20,0.9492999911308287,0.170981764793396,55.28865337371826,7.300292730331421,5.562485694885254,10
6,702,22,0.9531999826431274,0.1523229032754898,65.66701650619507,8.352742195129395,6.60323691368103,10
7,820,25,0.9585999846458436,0.135178729891777,76.37791156768799,9.614612340927124,7.742206335067749,10
8,937,27,0.9552000164985656,0.1442927718162536,86.94899392127991,10.689865589141846,8.801675081253052,10
9,1054,29,0.9632999897003174,0.1216324567794799,97.6988296508789,11.978586912155151,9.891347408294678,10
10,1171,32,0.9710999727249146,0.0923447534441948,108.38891792297365,13.298633813858032,11.006818056106567,10
11,1288,34,0.9708999991416932,0.0975537672638893,118.94665098190308,14.353418350219728,12.130831718444824,10
12,1405,36,0.9686999917030334,0.0968430489301681,129.64981293678284,15.57181191444397,13.252634525299072,10
13,1523,38,0.9728000164031982,0.0893446877598762,140.5906116962433,16.95171070098877,14.423497915267944,10
14,1640,40,0.9735000133514404,0.0859783217310905,151.23322343826294,18.20941400527954,15.539242029190063,10
15,1757,42,0.9732999801635742,0.0894371718168258,161.9756097793579,19.649641513824463,16.64953899383545,10
16,1874,45,0.9775999784469604,0.0702300071716308,172.7485716342926,20.994853734970093,17.73208498954773,10
17,1991,47,0.976199984550476,0.0702531039714813,183.191002368927,22.07306408882141,18.82012724876404,10
18,2108,49,0.9707000255584716,0.0913987383246421,193.7610878944397,23.482998847961422,19.90392661094665,10
19,2226,51,0.9764999747276306,0.0767078921198844,204.39473032951355,24.596110105514526,20.949931859970093,10
20,2343,53,0.9718999862670898,0.0892833545804023,215.2375988960266,25.967989921569824,22.03006672859192,10
1,117,117,0.8695999979972839,0.458964854478836,5.920254468917847,1.194556474685669,0.0,11
2,234,234,0.9172000288963318,0.2801839709281921,11.574773788452148,2.262960195541382,0.0,11
3,351,351,0.9394999742507936,0.2062492668628692,17.39537763595581,3.533144950866699,0.0,11
4,468,468,0.9526000022888184,0.1612001359462738,23.141181230545044,4.752716779708862,0.0,11
5,585,585,0.9611999988555908,0.1348908990621566,28.667994260787964,5.830764293670654,0.0,11
6,702,702,0.96670001745224,0.1170160621404647,34.13368010520935,6.840768575668335,0.0,11
7,820,820,0.9682999849319458,0.1073663830757141,39.5424234867096,7.85762882232666,0.0,11
8,937,937,0.9725000262260436,0.093751423060894,45.02724266052246,8.877837419509888,0.0,11
9,1054,1054,0.9743000268936156,0.0864023864269256,50.77908754348755,10.131608724594116,0.0,11
10,1171,1171,0.9757000207901,0.0798553600907325,56.28355574607849,11.145111560821531,0.0,11
11,1288,1288,0.9763000011444092,0.0738172084093093,61.87322759628296,12.25969171524048,0.0,11
12,1405,1405,0.9789000153541564,0.0673030540347099,67.45983099937439,13.375973463058472,0.0,11
13,1523,1523,0.9800999760627748,0.0625698491930961,73.04779767990112,14.446101903915403,0.0,11
14,1640,1640,0.980400025844574,0.0619085952639579,78.6383626461029,15.662267684936523,0.0,11
15,1757,1757,0.980400025844574,0.0636738240718841,84.02795314788818,16.701385259628296,0.0,11
16,1874,1874,0.9814000129699708,0.0558837465941906,89.41615343093872,17.645068883895874,0.0,11
17,1991,1991,0.9833999872207642,0.0552401840686798,94.77310562133788,18.59329080581665,0.0,11
18,2108,2108,0.9828000068664552,0.05154699832201,99.12402367591858,19.36532163619995,0.0,11
19,2226,2226,0.9832000136375428,0.0501499436795711,103.56788778305054,20.114271879196167,0.0,11
20,2343,2343,0.9846000075340272,0.0495127961039543,107.9481761455536,20.861915588378903,0.0,11
1,117,9,0.8880000114440918,0.3672812879085541,5.509593963623047,0.5595402717590332,0.46148133277893066,12
2,234,12,0.920199990272522,0.26486441493034363,10.296194791793823,1.0022187232971191,0.8887274265289307,12
3,351,14,0.9334999918937683,0.22342988848686218,14.99496603012085,1.4893314838409424,1.3280935287475586,12
4,468,17,0.9438999891281128,0.18300722539424896,19.613680839538574,2.105556011199951,1.773930311203003,12
5,585,19,0.9498999714851379,0.17106100916862488,24.28528928756714,2.5684001445770264,2.2079412937164307,12
6,702,21,0.9539999961853027,0.1517498791217804,28.928675889968872,3.0465080738067627,2.6361916065216064,12
7,820,24,0.9635999798774719,0.11787387728691101,33.66482901573181,3.502856969833374,3.069349527359009,12
8,937,26,0.9674999713897705,0.11178475618362427,38.269983768463135,3.9801108837127686,3.5086381435394287,12
9,1054,28,0.9659000039100647,0.10903216898441315,42.94934034347534,4.499762296676636,3.951401472091675,12
10,1171,30,0.968999981880188,0.10111826658248901,47.693180322647095,5.20323920249939,4.417524099349976,12
11,1288,32,0.9692999720573425,0.09752456843852997,52.42540979385376,5.870116949081421,4.865882158279419,12
12,1405,34,0.9679999947547913,0.09912250190973282,57.07265114784241,6.461314678192139,5.317355632781982,12
13,1523,36,0.9686999917030334,0.09519665688276291,61.784497022628784,7.006496429443359,5.765810489654541,12
14,1640,38,0.9747999906539917,0.0823713093996048,66.45606708526611,7.576207637786865,6.227297306060791,12
15,1757,40,0.972000002861023,0.08925306051969528,71.12570548057556,8.190372943878174,6.683100461959839,12
16,1874,42,0.9715999960899353,0.08775145560503006,75.90543603897095,8.746846199035645,7.132995128631592,12
17,1991,44,0.9725000262260437,0.08810227364301682,80.58443474769592,9.161465406417847,7.552066326141357,12
18,2108,46,0.9764000177383423,0.0751650482416153,85.33233547210693,9.550705194473267,7.983087539672852,12
19,2226,48,0.9746999740600586,0.07385027408599854,90.06752419471741,9.972892045974731,8.419787168502808,12
20,2343,50,0.9733999967575073,0.08490477502346039,94.83389091491699,10.424834728240967,8.85874342918396,12
